customer_id,age_group,city,occupation,gender,marital status,avg_income,month,spend,income_utilisation
ATQCUS0917,35-45,Mumbai,Salaried IT Employees,Male,Married,62891,September,55383,88.06188485
ATQCUS0891,35-45,Mumbai,Salaried IT Employees,Male,Married,64672,August,44443,68.72062098
ATQCUS0891,35-45,Mumbai,Salaried IT Employees,Male,Married,64672,July,34409,53.20540574
ATQCUS0891,35-45,Mumbai,Salaried IT Employees,Male,Married,64672,June,48214,74.55158337
ATQCUS0891,35-45,Mumbai,Salaried IT Employees,Male,Married,64672,May,39099,60.45738496
ATQCUS0891,35-45,Mumbai,Salaried IT Employees,Male,Married,64672,October,40089,61.98818654
ATQCUS0891,35-45,Mumbai,Salaried IT Employees,Male,Married,64672,September,69250,107.0787976
ATQCUS2068,21-24,Hyderabad,Salaried IT Employees,Female,Married,46827,August,19691,42.05052641
ATQCUS2068,21-24,Hyderabad,Salaried IT Employees,Female,Married,46827,July,14101,30.11296901
ATQCUS2068,21-24,Hyderabad,Salaried IT Employees,Female,Married,46827,June,16606,35.46244688
ATQCUS2068,21-24,Hyderabad,Salaried IT Employees,Female,Married,46827,May,13909,29.70294915
ATQCUS2068,21-24,Hyderabad,Salaried IT Employees,Female,Married,46827,October,17950,38.3325859
ATQCUS2068,21-24,Hyderabad,Salaried IT Employees,Female,Married,46827,September,17083,36.48108997
ATQCUS2968,45+,Mumbai,Salaried IT Employees,Female,Married,75315,August,36835,48.90792007
ATQCUS2968,45+,Mumbai,Salaried IT Employees,Female,Married,75315,July,24342,32.32025493
ATQCUS2968,45+,Mumbai,Salaried IT Employees,Female,Married,75315,June,28007,37.18648344
ATQCUS2968,45+,Mumbai,Salaried IT Employees,Female,Married,75315,May,23898,31.73073093
ATQCUS2968,45+,Mumbai,Salaried IT Employees,Female,Married,75315,October,34899,46.33738299
ATQCUS2968,45+,Mumbai,Salaried IT Employees,Female,Married,75315,September,33153,44.0191197
ATQCUS1291,35-45,Bengaluru,Freelancers,Male,Married,39726,August,23577,59.34904093
ATQCUS1291,35-45,Bengaluru,Freelancers,Male,Married,39726,July,24265,61.08090419
ATQCUS1291,35-45,Bengaluru,Freelancers,Male,Married,39726,June,14792,37.23506016
ATQCUS1291,35-45,Bengaluru,Freelancers,Male,Married,39726,May,16057,40.4193727
ATQCUS1291,35-45,Bengaluru,Freelancers,Male,Married,39726,October,18966,47.74203293
ATQCUS1291,35-45,Bengaluru,Freelancers,Male,Married,39726,September,29217,73.5462921
ATQCUS2949,35-45,Hyderabad,Freelancers,Female,Married,36189,August,12055,33.31122717
ATQCUS2949,35-45,Hyderabad,Freelancers,Female,Married,36189,July,13820,38.18839979
ATQCUS2949,35-45,Hyderabad,Freelancers,Female,Married,36189,June,11492,31.75550582
ATQCUS2949,35-45,Hyderabad,Freelancers,Female,Married,36189,May,10463,28.91210036
ATQCUS2949,35-45,Hyderabad,Freelancers,Female,Married,36189,October,14007,38.70513139
ATQCUS2949,35-45,Hyderabad,Freelancers,Female,Married,36189,September,23024,63.62154246
ATQCUS0836,25-34,Hyderabad,Business Owners,Male,Married,66800,August,30004,44.91616766
ATQCUS0836,25-34,Hyderabad,Business Owners,Male,Married,66800,July,17039,25.50748503
ATQCUS0836,25-34,Hyderabad,Business Owners,Male,Married,66800,June,18525,27.73203593
ATQCUS0836,25-34,Hyderabad,Business Owners,Male,Married,66800,May,15667,23.45359281
ATQCUS0836,25-34,Hyderabad,Business Owners,Male,Married,66800,October,17902,26.7994012
ATQCUS0836,25-34,Hyderabad,Business Owners,Male,Married,66800,September,26298,39.36826347
ATQCUS2176,25-34,Mumbai,Government Employees,Female,Married,52218,August,20293,38.86207821
ATQCUS2176,25-34,Mumbai,Government Employees,Female,Married,52218,July,14522,27.8103336
ATQCUS2176,25-34,Mumbai,Government Employees,Female,Married,52218,June,15291,29.28300586
ATQCUS2176,25-34,Mumbai,Government Employees,Female,Married,52218,May,13328,25.52376575
ATQCUS2176,25-34,Mumbai,Government Employees,Female,Married,52218,October,14972,28.6721054
ATQCUS2176,25-34,Mumbai,Government Employees,Female,Married,52218,September,24468,46.85740549
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383,August,23980,64.1468047
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383,July,17633,47.16849905
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383,June,18171,48.60765589
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383,May,14581,39.00436027
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383,October,19962,53.39860364
ATQCUS0390,25-34,Delhi NCR,Salaried Other Employees,Male,Married,37383,September,28751,76.90929032
ATQCUS2658,35-45,Delhi NCR,Salaried IT Employees,Female,Married,62735,August,41816,66.65497729
ATQCUS2658,35-45,Delhi NCR,Salaried IT Employees,Female,Married,62735,July,28514,45.45150235
ATQCUS2658,35-45,Delhi NCR,Salaried IT Employees,Female,Married,62735,June,36694,58.49047581
ATQCUS2658,35-45,Delhi NCR,Salaried IT Employees,Female,Married,62735,May,27450,43.7554794
ATQCUS2658,35-45,Delhi NCR,Salaried IT Employees,Female,Married,62735,October,35096,55.94325337
ATQCUS2658,35-45,Delhi NCR,Salaried IT Employees,Female,Married,62735,September,47237,75.29608671
ATQCUS1075,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62738,August,46833,74.64853837
ATQCUS1075,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62738,July,37680,60.05929421
ATQCUS1075,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62738,June,36835,58.71242309
ATQCUS1075,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62738,May,31153,49.65571105
ATQCUS1075,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62738,October,44022,70.16800026
ATQCUS1075,35-45,Delhi NCR,Salaried IT Employees,Male,Married,62738,September,49840,79.44148682
ATQCUS3792,21-24,Mumbai,Freelancers,Female,Single,27803,August,13736,49.4047405
ATQCUS3792,21-24,Mumbai,Freelancers,Female,Single,27803,July,12339,44.38010287
ATQCUS3792,21-24,Mumbai,Freelancers,Female,Single,27803,June,10616,38.1829299
ATQCUS3792,21-24,Mumbai,Freelancers,Female,Single,27803,May,11050,39.74391253
ATQCUS3792,21-24,Mumbai,Freelancers,Female,Single,27803,October,12853,46.22882423
ATQCUS3792,21-24,Mumbai,Freelancers,Female,Single,27803,September,16273,58.52965507
ATQCUS0904,35-45,Mumbai,Salaried IT Employees,Male,Married,66601,August,63758,95.73129533
ATQCUS0904,35-45,Mumbai,Salaried IT Employees,Male,Married,66601,July,34495,51.79351661
ATQCUS0904,35-45,Mumbai,Salaried IT Employees,Male,Married,66601,June,41105,61.71829252
ATQCUS0904,35-45,Mumbai,Salaried IT Employees,Male,Married,66601,May,38826,58.29642198
ATQCUS0904,35-45,Mumbai,Salaried IT Employees,Male,Married,66601,October,50920,76.45530848
ATQCUS0904,35-45,Mumbai,Salaried IT Employees,Male,Married,66601,September,60003,90.09324184
ATQCUS0972,35-45,Mumbai,Salaried Other Employees,Male,Married,40937,August,25159,61.45784987
ATQCUS0972,35-45,Mumbai,Salaried Other Employees,Male,Married,40937,July,19283,47.10408677
ATQCUS0972,35-45,Mumbai,Salaried Other Employees,Male,Married,40937,June,18561,45.3404011
ATQCUS0972,35-45,Mumbai,Salaried Other Employees,Male,Married,40937,May,19006,46.42743728
ATQCUS0972,35-45,Mumbai,Salaried Other Employees,Male,Married,40937,October,23395,57.1487896
ATQCUS0972,35-45,Mumbai,Salaried Other Employees,Male,Married,40937,September,34338,83.88010846
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747,August,19182,66.72696281
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747,July,11414,39.7050127
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747,June,11239,39.09625352
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747,May,10654,37.06125857
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747,October,11633,40.46683132
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747,September,16188,56.31196299
ATQCUS3453,25-34,Mumbai,Salaried IT Employees,Male,Single,62174,August,51433,82.7242899
ATQCUS3453,25-34,Mumbai,Salaried IT Employees,Male,Single,62174,July,40866,65.72843954
ATQCUS3453,25-34,Mumbai,Salaried IT Employees,Male,Single,62174,June,42463,68.29703735
ATQCUS3453,25-34,Mumbai,Salaried IT Employees,Male,Single,62174,May,32989,53.05915656
ATQCUS3453,25-34,Mumbai,Salaried IT Employees,Male,Single,62174,October,36880,59.31739956
ATQCUS3453,25-34,Mumbai,Salaried IT Employees,Male,Single,62174,September,55729,89.63393058
ATQCUS0740,25-34,Chennai,Freelancers,Male,Married,33594,August,12648,37.64958028
ATQCUS0740,25-34,Chennai,Freelancers,Male,Married,33594,July,10968,32.64868727
ATQCUS0740,25-34,Chennai,Freelancers,Male,Married,33594,June,11668,34.73239269
ATQCUS0740,25-34,Chennai,Freelancers,Male,Married,33594,May,7431,22.12002143
ATQCUS0740,25-34,Chennai,Freelancers,Male,Married,33594,October,9363,27.8710484
ATQCUS0740,25-34,Chennai,Freelancers,Male,Married,33594,September,17119,50.95850449
ATQCUS0091,21-24,Chennai,Salaried IT Employees,Male,Married,49735,August,18222,36.63818237
ATQCUS0091,21-24,Chennai,Salaried IT Employees,Male,Married,49735,July,14751,29.65919373
ATQCUS0091,21-24,Chennai,Salaried IT Employees,Male,Married,49735,June,15977,32.12425857
ATQCUS0091,21-24,Chennai,Salaried IT Employees,Male,Married,49735,May,13929,28.0064341
ATQCUS0091,21-24,Chennai,Salaried IT Employees,Male,Married,49735,October,21965,44.16406957
ATQCUS0091,21-24,Chennai,Salaried IT Employees,Male,Married,49735,September,21047,42.31828692
ATQCUS2741,35-45,Bengaluru,Salaried Other Employees,Female,Married,39307,August,21999,55.96713054
ATQCUS2741,35-45,Bengaluru,Salaried Other Employees,Female,Married,39307,July,12766,32.47767573
ATQCUS2741,35-45,Bengaluru,Salaried Other Employees,Female,Married,39307,June,16049,40.82987763
ATQCUS2741,35-45,Bengaluru,Salaried Other Employees,Female,Married,39307,May,14362,36.53802122
ATQCUS2741,35-45,Bengaluru,Salaried Other Employees,Female,Married,39307,October,15850,40.32360648
ATQCUS2741,35-45,Bengaluru,Salaried Other Employees,Female,Married,39307,September,20541,52.25786756
ATQCUS1704,45+,Mumbai,Business Owners,Male,Married,81122,August,35972,44.34308819
ATQCUS1704,45+,Mumbai,Business Owners,Male,Married,81122,July,22792,28.09595424
ATQCUS1704,45+,Mumbai,Business Owners,Male,Married,81122,June,21087,25.9941816
ATQCUS1704,45+,Mumbai,Business Owners,Male,Married,81122,May,18122,22.33919282
ATQCUS1704,45+,Mumbai,Business Owners,Male,Married,81122,October,25987,32.03446661
ATQCUS1704,45+,Mumbai,Business Owners,Male,Married,81122,September,36167,44.58346688
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719,August,11791,26.36686867
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719,July,8788,19.65160223
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719,June,7989,17.86488964
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719,May,7616,17.03079228
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719,October,9080,20.30456853
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719,September,13484,30.1527315
ATQCUS2435,25-34,Chennai,Freelancers,Female,Married,36434,August,14198,38.9690948
ATQCUS2435,25-34,Chennai,Freelancers,Female,Married,36434,July,9164,25.15233024
ATQCUS2435,25-34,Chennai,Freelancers,Female,Married,36434,June,11068,30.37821815
ATQCUS2435,25-34,Chennai,Freelancers,Female,Married,36434,May,7564,20.7608278
ATQCUS2435,25-34,Chennai,Freelancers,Female,Married,36434,October,11398,31.28396553
ATQCUS2435,25-34,Chennai,Freelancers,Female,Married,36434,September,12182,33.43580172
ATQCUS1047,35-45,Mumbai,Freelancers,Male,Married,36321,August,24765,68.18369538
ATQCUS1047,35-45,Mumbai,Freelancers,Male,Married,36321,July,23047,63.4536494
ATQCUS1047,35-45,Mumbai,Freelancers,Male,Married,36321,June,18377,50.5960739
ATQCUS1047,35-45,Mumbai,Freelancers,Male,Married,36321,May,16068,44.23887008
ATQCUS1047,35-45,Mumbai,Freelancers,Male,Married,36321,October,18404,50.67041106
ATQCUS1047,35-45,Mumbai,Freelancers,Male,Married,36321,September,24164,66.52900526
ATQCUS2431,25-34,Chennai,Freelancers,Female,Married,35389,August,11363,32.10884738
ATQCUS2431,25-34,Chennai,Freelancers,Female,Married,35389,July,9499,26.84167397
ATQCUS2431,25-34,Chennai,Freelancers,Female,Married,35389,June,8739,24.69411399
ATQCUS2431,25-34,Chennai,Freelancers,Female,Married,35389,May,6571,18.56791658
ATQCUS2431,25-34,Chennai,Freelancers,Female,Married,35389,October,11075,31.29503518
ATQCUS2431,25-34,Chennai,Freelancers,Female,Married,35389,September,12751,36.03097008
ATQCUS1922,45+,Chennai,Salaried Other Employees,Male,Married,41532,August,12806,30.83405567
ATQCUS1922,45+,Chennai,Salaried Other Employees,Male,Married,41532,July,10851,26.12684195
ATQCUS1922,45+,Chennai,Salaried Other Employees,Male,Married,41532,June,9729,23.4253106
ATQCUS1922,45+,Chennai,Salaried Other Employees,Male,Married,41532,May,8683,20.90677068
ATQCUS1922,45+,Chennai,Salaried Other Employees,Male,Married,41532,October,10095,24.3065588
ATQCUS1922,45+,Chennai,Salaried Other Employees,Male,Married,41532,September,12373,29.79148608
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888,August,12099,48.61378978
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888,July,10425,41.8876567
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888,June,11142,44.76856316
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888,May,9000,36.16200579
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888,October,10834,43.53101896
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888,September,13432,53.96978464
ATQCUS0915,35-45,Mumbai,Salaried IT Employees,Male,Married,69738,August,54979,78.83650234
ATQCUS0915,35-45,Mumbai,Salaried IT Employees,Male,Married,69738,July,45859,65.75898362
ATQCUS0915,35-45,Mumbai,Salaried IT Employees,Male,Married,69738,June,48663,69.77974705
ATQCUS0915,35-45,Mumbai,Salaried IT Employees,Male,Married,69738,May,32811,47.04895466
ATQCUS0915,35-45,Mumbai,Salaried IT Employees,Male,Married,69738,October,50347,72.19449941
ATQCUS0915,35-45,Mumbai,Salaried IT Employees,Male,Married,69738,September,62668,89.86205512
ATQCUS2328,25-34,Bengaluru,Freelancers,Female,Married,36307,August,17807,49.04563858
ATQCUS2328,25-34,Bengaluru,Freelancers,Female,Married,36307,July,14504,39.94821935
ATQCUS2328,25-34,Bengaluru,Freelancers,Female,Married,36307,June,15119,41.64210758
ATQCUS2328,25-34,Bengaluru,Freelancers,Female,Married,36307,May,11357,31.28046933
ATQCUS2328,25-34,Bengaluru,Freelancers,Female,Married,36307,October,12172,33.52521552
ATQCUS2328,25-34,Bengaluru,Freelancers,Female,Married,36307,September,20822,57.34982235
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683,August,21808,53.60469975
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683,July,15902,39.08757958
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683,June,19163,47.10321264
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683,May,19006,46.71730207
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683,October,20034,49.24415604
ATQCUS0495,25-34,Bengaluru,Salaried Other Employees,Male,Married,40683,September,27319,67.15089841
ATQCUS2427,25-34,Chennai,Business Owners,Female,Married,73119,August,15693,21.46227383
ATQCUS2427,25-34,Chennai,Business Owners,Female,Married,73119,July,16977,23.21831535
ATQCUS2427,25-34,Chennai,Business Owners,Female,Married,73119,June,14883,20.35449062
ATQCUS2427,25-34,Chennai,Business Owners,Female,Married,73119,May,11981,16.38561797
ATQCUS2427,25-34,Chennai,Business Owners,Female,Married,73119,October,15366,21.01505765
ATQCUS2427,25-34,Chennai,Business Owners,Female,Married,73119,September,23336,31.91509731
ATQCUS3813,21-24,Delhi NCR,Salaried IT Employees,Female,Single,47151,August,22593,47.91626901
ATQCUS3813,21-24,Delhi NCR,Salaried IT Employees,Female,Single,47151,July,21355,45.29066192
ATQCUS3813,21-24,Delhi NCR,Salaried IT Employees,Female,Single,47151,June,17611,37.35021527
ATQCUS3813,21-24,Delhi NCR,Salaried IT Employees,Female,Single,47151,May,15415,32.6928379
ATQCUS3813,21-24,Delhi NCR,Salaried IT Employees,Female,Single,47151,October,24087,51.08481262
ATQCUS3813,21-24,Delhi NCR,Salaried IT Employees,Female,Single,47151,September,28323,60.0687154
ATQCUS0797,25-34,Hyderabad,Salaried IT Employees,Male,Married,59666,August,29412,49.29440552
ATQCUS0797,25-34,Hyderabad,Salaried IT Employees,Male,Married,59666,July,28446,47.67539302
ATQCUS0797,25-34,Hyderabad,Salaried IT Employees,Male,Married,59666,June,22969,38.49596085
ATQCUS0797,25-34,Hyderabad,Salaried IT Employees,Male,Married,59666,May,18135,30.39419435
ATQCUS0797,25-34,Hyderabad,Salaried IT Employees,Male,Married,59666,October,28782,48.2385278
ATQCUS0797,25-34,Hyderabad,Salaried IT Employees,Male,Married,59666,September,39505,66.21023699
ATQCUS3917,25-34,Mumbai,Salaried IT Employees,Female,Single,60324,August,42840,71.01651084
ATQCUS3917,25-34,Mumbai,Salaried IT Employees,Female,Single,60324,July,30616,50.75260261
ATQCUS3917,25-34,Mumbai,Salaried IT Employees,Female,Single,60324,June,30973,51.34440687
ATQCUS3917,25-34,Mumbai,Salaried IT Employees,Female,Single,60324,May,24353,40.37033353
ATQCUS3917,25-34,Mumbai,Salaried IT Employees,Female,Single,60324,October,33654,55.7887408
ATQCUS3917,25-34,Mumbai,Salaried IT Employees,Female,Single,60324,September,48531,80.45056694
ATQCUS3542,25-34,Bengaluru,Salaried IT Employees,Male,Single,63024,August,37228,59.0695608
ATQCUS3542,25-34,Bengaluru,Salaried IT Employees,Male,Single,63024,July,29124,46.21096725
ATQCUS3542,25-34,Bengaluru,Salaried IT Employees,Male,Single,63024,June,31705,50.30623255
ATQCUS3542,25-34,Bengaluru,Salaried IT Employees,Male,Single,63024,May,26611,42.22359736
ATQCUS3542,25-34,Bengaluru,Salaried IT Employees,Male,Single,63024,October,28724,45.5762884
ATQCUS3542,25-34,Bengaluru,Salaried IT Employees,Male,Single,63024,September,50300,79.8108657
ATQCUS1173,35-45,Delhi NCR,Freelancers,Male,Married,36294,August,25056,69.03620433
ATQCUS1173,35-45,Delhi NCR,Freelancers,Male,Married,36294,July,16825,46.35752466
ATQCUS1173,35-45,Delhi NCR,Freelancers,Male,Married,36294,June,14227,39.19931669
ATQCUS1173,35-45,Delhi NCR,Freelancers,Male,Married,36294,May,16245,44.75946437
ATQCUS1173,35-45,Delhi NCR,Freelancers,Male,Married,36294,October,22267,61.35173858
ATQCUS1173,35-45,Delhi NCR,Freelancers,Male,Married,36294,September,24984,68.83782443
ATQCUS2204,25-34,Delhi NCR,Salaried IT Employees,Female,Married,65784,August,37219,56.57758726
